Baker Name,Baker Age,Baker Occupation,Hometown,Episode,Series.x,Signature Bake,Show Stopper,result,Baker,Series.y,series,episode,technical
Stu Henshall,35,Professional musician,"Guildford, Surrey",1,6,Marley Madeira Cake,Purple Forest Gâteau,NA,Stu,6,6,3,NA
Stu Henshall,35,Professional musician,"Guildford, Surrey",1,6,Marley Madeira Cake,Purple Forest Gâteau,NA,Stu,6,6,4,NA
Stu Henshall,35,Professional musician,"Guildford, Surrey",1,6,Marley Madeira Cake,Purple Forest Gâteau,NA,Stu,6,6,5,NA
Stu Henshall,35,Professional musician,"Guildford, Surrey",1,6,Marley Madeira Cake,Purple Forest Gâteau,NA,Stu,6,6,6,NA
Stu Henshall,35,Professional musician,"Guildford, Surrey",1,6,Marley Madeira Cake,Purple Forest Gâteau,NA,Stu,6,6,7,NA
Stu Henshall,35,Professional musician,"Guildford, Surrey",1,6,Marley Madeira Cake,Purple Forest Gâteau,NA,Stu,6,6,8,NA
Stu Henshall,35,Professional musician,"Guildford, Surrey",1,6,Marley Madeira Cake,Purple Forest Gâteau,NA,Stu,6,6,9,NA
Stu Henshall,35,Professional musician,"Guildford, Surrey",1,6,Marley Madeira Cake,Purple Forest Gâteau,NA,Stu,6,6,10,NA
Tamal Ray,29,Trainee anaesthetist,Manchester,1,6,Pistachio and Rose Madeira Cake,Black Forest Gâteau in a Chocolate Shell,IN,Tamal,6,6,1,4
Tamal Ray,29,Trainee anaesthetist,Manchester,1,6,Pistachio and Rose Madeira Cake,Black Forest Gâteau in a Chocolate Shell,IN,Tamal,6,6,2,8
Tamal Ray,29,Trainee anaesthetist,Manchester,1,6,Pistachio and Rose Madeira Cake,Black Forest Gâteau in a Chocolate Shell,IN,Tamal,6,6,3,3
Tamal Ray,29,Trainee anaesthetist,Manchester,1,6,Pistachio and Rose Madeira Cake,Black Forest Gâteau in a Chocolate Shell,IN,Tamal,6,6,4,5
Tamal Ray,29,Trainee anaesthetist,Manchester,1,6,Pistachio and Rose Madeira Cake,Black Forest Gâteau in a Chocolate Shell,IN,Tamal,6,6,5,7
Tamal Ray,29,Trainee anaesthetist,Manchester,1,6,Pistachio and Rose Madeira Cake,Black Forest Gâteau in a Chocolate Shell,IN,Tamal,6,6,6,7
Tamal Ray,29,Trainee anaesthetist,Manchester,1,6,Pistachio and Rose Madeira Cake,Black Forest Gâteau in a Chocolate Shell,STAR BAKER,Tamal,6,6,7,3
Tamal Ray,29,Trainee anaesthetist,Manchester,1,6,Pistachio and Rose Madeira Cake,Black Forest Gâteau in a Chocolate Shell,IN,Tamal,6,6,8,4
Tamal Ray,29,Trainee anaesthetist,Manchester,1,6,Pistachio and Rose Madeira Cake,Black Forest Gâteau in a Chocolate Shell,IN,Tamal,6,6,9,2
Tamal Ray,29,Trainee anaesthetist,Manchester,1,6,Pistachio and Rose Madeira Cake,Black Forest Gâteau in a Chocolate Shell,Runner-up,Tamal,6,6,10,3
Ugnė Bubnaityte,32,PA and administrator,"Woodford, London / Vilkaviškis, Lithuania",1,6,Lemon and Thyme Madeira Cake,Falling Cup Gâteau,IN,Ugnė,6,6,1,1
Ugnė Bubnaityte,32,PA and administrator,"Woodford, London / Vilkaviškis, Lithuania",1,6,Lemon and Thyme Madeira Cake,Falling Cup Gâteau,IN,Ugnė,6,6,2,7
Ugnė Bubnaityte,32,PA and administrator,"Woodford, London / Vilkaviškis, Lithuania",1,6,Lemon and Thyme Madeira Cake,Falling Cup Gâteau,IN,Ugnė,6,6,3,5
Ugnė Bubnaityte,32,PA and administrator,"Woodford, London / Vilkaviškis, Lithuania",1,6,Lemon and Thyme Madeira Cake,Falling Cup Gâteau,IN,Ugnė,6,6,4,2
Ugnė Bubnaityte,32,PA and administrator,"Woodford, London / Vilkaviškis, Lithuania",1,6,Lemon and Thyme Madeira Cake,Falling Cup Gâteau,OUT,Ugnė,6,6,5,6
Ugnė Bubnaityte,32,PA and administrator,"Woodford, London / Vilkaviškis, Lithuania",1,6,Lemon and Thyme Madeira Cake,Falling Cup Gâteau,NA,Ugnė,6,6,6,NA
Ugnė Bubnaityte,32,PA and administrator,"Woodford, London / Vilkaviškis, Lithuania",1,6,Lemon and Thyme Madeira Cake,Falling Cup Gâteau,NA,Ugnė,6,6,7,NA
Ugnė Bubnaityte,32,PA and administrator,"Woodford, London / Vilkaviškis, Lithuania",1,6,Lemon and Thyme Madeira Cake,Falling Cup Gâteau,NA,Ugnė,6,6,8,NA
Ugnė Bubnaityte,32,PA and administrator,"Woodford, London / Vilkaviškis, Lithuania",1,6,Lemon and Thyme Madeira Cake,Falling Cup Gâteau,NA,Ugnė,6,6,9,NA
Ugnė Bubnaityte,32,PA and administrator,"Woodford, London / Vilkaviškis, Lithuania",1,6,Lemon and Thyme Madeira Cake,Falling Cup Gâteau,NA,Ugnė,6,6,10,NA
Alvin Magallanes,37,Nurse,"Bracknell, Berkshire",2,6,"Jackfruit, Pistachio and Macadamia Biscotti",Gingerbread Box filled with Brandy Snaps,IN,Alvin,6,6,1,2
Alvin Magallanes,37,Nurse,"Bracknell, Berkshire",2,6,"Jackfruit, Pistachio and Macadamia Biscotti",Gingerbread Box filled with Brandy Snaps,IN,Alvin,6,6,2,6
Alvin Magallanes,37,Nurse,"Bracknell, Berkshire",2,6,"Jackfruit, Pistachio and Macadamia Biscotti",Gingerbread Box filled with Brandy Snaps,IN,Alvin,6,6,3,4
Alvin Magallanes,37,Nurse,"Bracknell, Berkshire",2,6,"Jackfruit, Pistachio and Macadamia Biscotti",Gingerbread Box filled with Brandy Snaps,IN,Alvin,6,6,4,9
Alvin Magallanes,37,Nurse,"Bracknell, Berkshire",2,6,"Jackfruit, Pistachio and Macadamia Biscotti",Gingerbread Box filled with Brandy Snaps,IN,Alvin,6,6,5,8
Alvin Magallanes,37,Nurse,"Bracknell, Berkshire",2,6,"Jackfruit, Pistachio and Macadamia Biscotti",Gingerbread Box filled with Brandy Snaps,OUT,Alvin,6,6,6,6
Alvin Magallanes,37,Nurse,"Bracknell, Berkshire",2,6,"Jackfruit, Pistachio and Macadamia Biscotti",Gingerbread Box filled with Brandy Snaps,NA,Alvin,6,6,7,NA
Alvin Magallanes,37,Nurse,"Bracknell, Berkshire",2,6,"Jackfruit, Pistachio and Macadamia Biscotti",Gingerbread Box filled with Brandy Snaps,NA,Alvin,6,6,8,NA
Alvin Magallanes,37,Nurse,"Bracknell, Berkshire",2,6,"Jackfruit, Pistachio and Macadamia Biscotti",Gingerbread Box filled with Brandy Snaps,NA,Alvin,6,6,9,NA
Alvin Magallanes,37,Nurse,"Bracknell, Berkshire",2,6,"Jackfruit, Pistachio and Macadamia Biscotti",Gingerbread Box filled with Brandy Snaps,NA,Alvin,6,6,10,NA
Dorret Conway,53,Accountant,"Penwortham, Lancashire",2,6,Almond and Apricot Biscotti with Amber Sugar Crystals,Box of Frogs,IN,Dorret,6,6,1,5
Dorret Conway,53,Accountant,"Penwortham, Lancashire",2,6,Almond and Apricot Biscotti with Amber Sugar Crystals,Box of Frogs,IN,Dorret,6,6,2,1
Dorret Conway,53,Accountant,"Penwortham, Lancashire",2,6,Almond and Apricot Biscotti with Amber Sugar Crystals,Box of Frogs,OUT,Dorret,6,6,3,6
Dorret Conway,53,Accountant,"Penwortham, Lancashire",2,6,Almond and Apricot Biscotti with Amber Sugar Crystals,Box of Frogs,NA,Dorret,6,6,4,NA
Dorret Conway,53,Accountant,"Penwortham, Lancashire",2,6,Almond and Apricot Biscotti with Amber Sugar Crystals,Box of Frogs,NA,Dorret,6,6,5,NA
Dorret Conway,53,Accountant,"Penwortham, Lancashire",2,6,Almond and Apricot Biscotti with Amber Sugar Crystals,Box of Frogs,NA,Dorret,6,6,6,NA
Dorret Conway,53,Accountant,"Penwortham, Lancashire",2,6,Almond and Apricot Biscotti with Amber Sugar Crystals,Box of Frogs,NA,Dorret,6,6,7,NA
Dorret Conway,53,Accountant,"Penwortham, Lancashire",2,6,Almond and Apricot Biscotti with Amber Sugar Crystals,Box of Frogs,NA,Dorret,6,6,8,NA
Dorret Conway,53,Accountant,"Penwortham, Lancashire",2,6,Almond and Apricot Biscotti with Amber Sugar Crystals,Box of Frogs,NA,Dorret,6,6,9,NA
Dorret Conway,53,Accountant,"Penwortham, Lancashire",2,6,Almond and Apricot Biscotti with Amber Sugar Crystals,Box of Frogs,NA,Dorret,6,6,10,NA
Flora Shedden,19,Art gallery assistant,"Dunkeld, Perth and Kinross",2,6,Wedding Biscotti,Honey and Earl Grey Tea Box,IN,Flora,6,6,1,6
Flora Shedden,19,Art gallery assistant,"Dunkeld, Perth and Kinross",2,6,Wedding Biscotti,Honey and Earl Grey Tea Box,IN,Flora,6,6,2,2
Flora Shedden,19,Art gallery assistant,"Dunkeld, Perth and Kinross",2,6,Wedding Biscotti,Honey and Earl Grey Tea Box,IN,Flora,6,6,3,2
Flora Shedden,19,Art gallery assistant,"Dunkeld, Perth and Kinross",2,6,Wedding Biscotti,Honey and Earl Grey Tea Box,IN,Flora,6,6,4,3
Flora Shedden,19,Art gallery assistant,"Dunkeld, Perth and Kinross",2,6,Wedding Biscotti,Honey and Earl Grey Tea Box,IN,Flora,6,6,5,3
Flora Shedden,19,Art gallery assistant,"Dunkeld, Perth and Kinross",2,6,Wedding Biscotti,Honey and Earl Grey Tea Box,IN,Flora,6,6,6,2
Flora Shedden,19,Art gallery assistant,"Dunkeld, Perth and Kinross",2,6,Wedding Biscotti,Honey and Earl Grey Tea Box,IN,Flora,6,6,7,4
Flora Shedden,19,Art gallery assistant,"Dunkeld, Perth and Kinross",2,6,Wedding Biscotti,Honey and Earl Grey Tea Box,IN,Flora,6,6,8,3
Flora Shedden,19,Art gallery assistant,"Dunkeld, Perth and Kinross",2,6,Wedding Biscotti,Honey and Earl Grey Tea Box,OUT,Flora,6,6,9,1
Flora Shedden,19,Art gallery assistant,"Dunkeld, Perth and Kinross",2,6,Wedding Biscotti,Honey and Earl Grey Tea Box,NA,Flora,6,6,10,NA
Ian Cumming,41,Travel photographer,"Great Wilbraham, Cambridgeshire",2,6,"Orange, Rosemary and Almond Biscotti",Sandwich de la Confiture,IN,Ian,6,2,1,10
Ian Cumming,41,Travel photographer,"Great Wilbraham, Cambridgeshire",2,6,"Orange, Rosemary and Almond Biscotti",Sandwich de la Confiture,IN,Ian,6,2,2,2
Ian Cumming,41,Travel photographer,"Great Wilbraham, Cambridgeshire",2,6,"Orange, Rosemary and Almond Biscotti",Sandwich de la Confiture,OUT,Ian,6,2,3,10
Ian Cumming,41,Travel photographer,"Great Wilbraham, Cambridgeshire",2,6,"Orange, Rosemary and Almond Biscotti",Sandwich de la Confiture,NA,Ian,6,2,4,NA
Ian Cumming,41,Travel photographer,"Great Wilbraham, Cambridgeshire",2,6,"Orange, Rosemary and Almond Biscotti",Sandwich de la Confiture,NA,Ian,6,2,5,NA
Ian Cumming,41,Travel photographer,"Great Wilbraham, Cambridgeshire",2,6,"Orange, Rosemary and Almond Biscotti",Sandwich de la Confiture,NA,Ian,6,2,6,NA
Ian Cumming,41,Travel photographer,"Great Wilbraham, Cambridgeshire",2,6,"Orange, Rosemary and Almond Biscotti",Sandwich de la Confiture,NA,Ian,6,2,7,NA
Ian Cumming,41,Travel photographer,"Great Wilbraham, Cambridgeshire",2,6,"Orange, Rosemary and Almond Biscotti",Sandwich de la Confiture,NA,Ian,6,2,8,NA
Ian Cumming,41,Travel photographer,"Great Wilbraham, Cambridgeshire",2,6,"Orange, Rosemary and Almond Biscotti",Sandwich de la Confiture,IN,Ian,6,6,1,8
Ian Cumming,41,Travel photographer,"Great Wilbraham, Cambridgeshire",2,6,"Orange, Rosemary and Almond Biscotti",Sandwich de la Confiture,STAR BAKER,Ian,6,6,2,3
Ian Cumming,41,Travel photographer,"Great Wilbraham, Cambridgeshire",2,6,"Orange, Rosemary and Almond Biscotti",Sandwich de la Confiture,STAR BAKER,Ian,6,6,3,1
Ian Cumming,41,Travel photographer,"Great Wilbraham, Cambridgeshire",2,6,"Orange, Rosemary and Almond Biscotti",Sandwich de la Confiture,STAR BAKER,Ian,6,6,4,4
Ian Cumming,41,Travel photographer,"Great Wilbraham, Cambridgeshire",2,6,"Orange, Rosemary and Almond Biscotti",Sandwich de la Confiture,IN,Ian,6,6,5,5
Ian Cumming,41,Travel photographer,"Great Wilbraham, Cambridgeshire",2,6,"Orange, Rosemary and Almond Biscotti",Sandwich de la Confiture,IN,Ian,6,6,6,3
Ian Cumming,41,Travel photographer,"Great Wilbraham, Cambridgeshire",2,6,"Orange, Rosemary and Almond Biscotti",Sandwich de la Confiture,IN,Ian,6,6,7,5
Ian Cumming,41,Travel photographer,"Great Wilbraham, Cambridgeshire",2,6,"Orange, Rosemary and Almond Biscotti",Sandwich de la Confiture,IN,Ian,6,6,8,2
Ian Cumming,41,Travel photographer,"Great Wilbraham, Cambridgeshire",2,6,"Orange, Rosemary and Almond Biscotti",Sandwich de la Confiture,IN,Ian,6,6,9,3
Ian Cumming,41,Travel photographer,"Great Wilbraham, Cambridgeshire",2,6,"Orange, Rosemary and Almond Biscotti",Sandwich de la Confiture,Runner-up,Ian,6,6,10,2
Ian Vallance,40,Fundraiser for English Heritage,"Dunstable, Bedfordshire",2,6,"Orange, Rosemary and Almond Biscotti",Sandwich de la Confiture,IN,Ian,2,2,1,10
Ian Vallance,40,Fundraiser for English Heritage,"Dunstable, Bedfordshire",2,6,"Orange, Rosemary and Almond Biscotti",Sandwich de la Confiture,IN,Ian,2,2,2,2
Ian Vallance,40,Fundraiser for English Heritage,"Dunstable, Bedfordshire",2,6,"Orange, Rosemary and Almond Biscotti",Sandwich de la Confiture,OUT,Ian,2,2,3,10
Ian Vallance,40,Fundraiser for English Heritage,"Dunstable, Bedfordshire",2,6,"Orange, Rosemary and Almond Biscotti",Sandwich de la Confiture,NA,Ian,2,2,4,NA
Ian Vallance,40,Fundraiser for English Heritage,"Dunstable, Bedfordshire",2,6,"Orange, Rosemary and Almond Biscotti",Sandwich de la Confiture,NA,Ian,2,2,5,NA
Ian Vallance,40,Fundraiser for English Heritage,"Dunstable, Bedfordshire",2,6,"Orange, Rosemary and Almond Biscotti",Sandwich de la Confiture,NA,Ian,2,2,6,NA
Ian Vallance,40,Fundraiser for English Heritage,"Dunstable, Bedfordshire",2,6,"Orange, Rosemary and Almond Biscotti",Sandwich de la Confiture,NA,Ian,2,2,7,NA
Ian Vallance,40,Fundraiser for English Heritage,"Dunstable, Bedfordshire",2,6,"Orange, Rosemary and Almond Biscotti",Sandwich de la Confiture,NA,Ian,2,2,8,NA
Ian Vallance,40,Fundraiser for English Heritage,"Dunstable, Bedfordshire",2,6,"Orange, Rosemary and Almond Biscotti",Sandwich de la Confiture,IN,Ian,2,6,1,8
Ian Vallance,40,Fundraiser for English Heritage,"Dunstable, Bedfordshire",2,6,"Orange, Rosemary and Almond Biscotti",Sandwich de la Confiture,STAR BAKER,Ian,2,6,2,3
Ian Vallance,40,Fundraiser for English Heritage,"Dunstable, Bedfordshire",2,6,"Orange, Rosemary and Almond Biscotti",Sandwich de la Confiture,STAR BAKER,Ian,2,6,3,1
Ian Vallance,40,Fundraiser for English Heritage,"Dunstable, Bedfordshire",2,6,"Orange, Rosemary and Almond Biscotti",Sandwich de la Confiture,STAR BAKER,Ian,2,6,4,4
Ian Vallance,40,Fundraiser for English Heritage,"Dunstable, Bedfordshire",2,6,"Orange, Rosemary and Almond Biscotti",Sandwich de la Confiture,IN,Ian,2,6,5,5
Ian Vallance,40,Fundraiser for English Heritage,"Dunstable, Bedfordshire",2,6,"Orange, Rosemary and Almond Biscotti",Sandwich de la Confiture,IN,Ian,2,6,6,3
Ian Vallance,40,Fundraiser for English Heritage,"Dunstable, Bedfordshire",2,6,"Orange, Rosemary and Almond Biscotti",Sandwich de la Confiture,IN,Ian,2,6,7,5
Ian Vallance,40,Fundraiser for English Heritage,"Dunstable, Bedfordshire",2,6,"Orange, Rosemary and Almond Biscotti",Sandwich de la Confiture,IN,Ian,2,6,8,2
Ian Vallance,40,Fundraiser for English Heritage,"Dunstable, Bedfordshire",2,6,"Orange, Rosemary and Almond Biscotti",Sandwich de la Confiture,IN,Ian,2,6,9,3
Ian Vallance,40,Fundraiser for English Heritage,"Dunstable, Bedfordshire",2,6,"Orange, Rosemary and Almond Biscotti",Sandwich de la Confiture,Runner-up,Ian,2,6,10,2
Marie Campbell,66,Retired,"Auchterarder, Perthshire",2,6,Biscotti Italiano,Russian Box,STAR BAKER,Marie,6,6,1,3
Marie Campbell,66,Retired,"Auchterarder, Perthshire",2,6,Biscotti Italiano,Russian Box,OUT,Marie,6,6,2,11
Marie Campbell,66,Retired,"Auchterarder, Perthshire",2,6,Biscotti Italiano,Russian Box,NA,Marie,6,6,3,NA
Marie Campbell,66,Retired,"Auchterarder, Perthshire",2,6,Biscotti Italiano,Russian Box,NA,Marie,6,6,4,NA
Marie Campbell,66,Retired,"Auchterarder, Perthshire",2,6,Biscotti Italiano,Russian Box,NA,Marie,6,6,5,NA
Marie Campbell,66,Retired,"Auchterarder, Perthshire",2,6,Biscotti Italiano,Russian Box,NA,Marie,6,6,6,NA
Marie Campbell,66,Retired,"Auchterarder, Perthshire",2,6,Biscotti Italiano,Russian Box,NA,Marie,6,6,7,NA
Marie Campbell,66,Retired,"Auchterarder, Perthshire",2,6,Biscotti Italiano,Russian Box,NA,Marie,6,6,8,NA
Marie Campbell,66,Retired,"Auchterarder, Perthshire",2,6,Biscotti Italiano,Russian Box,NA,Marie,6,6,9,NA
Marie Campbell,66,Retired,"Auchterarder, Perthshire",2,6,Biscotti Italiano,Russian Box,NA,Marie,6,6,10,NA
Mat Riley,37,Fire fighter,London,2,6,"Pistachio, Cranberry and White Chocolate Biscotti",Gingerbread Fire Engine,IN,Mat,6,6,1,7
Mat Riley,37,Fire fighter,London,2,6,"Pistachio, Cranberry and White Chocolate Biscotti",Gingerbread Fire Engine,IN,Mat,6,6,2,5
Mat Riley,37,Fire fighter,London,2,6,"Pistachio, Cranberry and White Chocolate Biscotti",Gingerbread Fire Engine,IN,Mat,6,6,3,8
Mat Riley,37,Fire fighter,London,2,6,"Pistachio, Cranberry and White Chocolate Biscotti",Gingerbread Fire Engine,IN,Mat,6,6,4,7
Mat Riley,37,Fire fighter,London,2,6,"Pistachio, Cranberry and White Chocolate Biscotti",Gingerbread Fire Engine,IN,Mat,6,6,5,4
Mat Riley,37,Fire fighter,London,2,6,"Pistachio, Cranberry and White Chocolate Biscotti",Gingerbread Fire Engine,STAR BAKER,Mat,6,6,6,1
Mat Riley,37,Fire fighter,London,2,6,"Pistachio, Cranberry and White Chocolate Biscotti",Gingerbread Fire Engine,OUT,Mat,6,6,7,6
Mat Riley,37,Fire fighter,London,2,6,"Pistachio, Cranberry and White Chocolate Biscotti",Gingerbread Fire Engine,NA,Mat,6,6,8,NA
Mat Riley,37,Fire fighter,London,2,6,"Pistachio, Cranberry and White Chocolate Biscotti",Gingerbread Fire Engine,NA,Mat,6,6,9,NA
Mat Riley,37,Fire fighter,London,2,6,"Pistachio, Cranberry and White Chocolate Biscotti",Gingerbread Fire Engine,NA,Mat,6,6,10,NA
Nadiya Hussain,30,Full-time mother,Leeds / Luton,2,6,"Coconut, Fennel and Pistachio Biscotti",Box of Fortunes,IN,Nadiya,6,6,1,12
Nadiya Hussain,30,Full-time mother,Leeds / Luton,2,6,"Coconut, Fennel and Pistachio Biscotti",Box of Fortunes,IN,Nadiya,6,6,2,9
Nadiya Hussain,30,Full-time mother,Leeds / Luton,2,6,"Coconut, Fennel and Pistachio Biscotti",Box of Fortunes,IN,Nadiya,6,6,3,9
Nadiya Hussain,30,Full-time mother,Leeds / Luton,2,6,"Coconut, Fennel and Pistachio Biscotti",Box of Fortunes,IN,Nadiya,6,6,4,8
Nadiya Hussain,30,Full-time mother,Leeds / Luton,2,6,"Coconut, Fennel and Pistachio Biscotti",Box of Fortunes,STAR BAKER,Nadiya,6,6,5,1
Nadiya Hussain,30,Full-time mother,Leeds / Luton,2,6,"Coconut, Fennel and Pistachio Biscotti",Box of Fortunes,IN,Nadiya,6,6,6,4
Nadiya Hussain,30,Full-time mother,Leeds / Luton,2,6,"Coconut, Fennel and Pistachio Biscotti",Box of Fortunes,IN,Nadiya,6,6,7,1
Nadiya Hussain,30,Full-time mother,Leeds / Luton,2,6,"Coconut, Fennel and Pistachio Biscotti",Box of Fortunes,STAR BAKER,Nadiya,6,6,8,1
Nadiya Hussain,30,Full-time mother,Leeds / Luton,2,6,"Coconut, Fennel and Pistachio Biscotti",Box of Fortunes,STAR BAKER,Nadiya,6,6,9,4
Nadiya Hussain,30,Full-time mother,Leeds / Luton,2,6,"Coconut, Fennel and Pistachio Biscotti",Box of Fortunes,WINNER,Nadiya,6,6,10,1
Paul Jagger,49,Prison governor,"Swansea, Wales",2,6,"Chocolate, Hazelnut and Fig Biscotti",Memory Box,IN,Paul,6,6,1,10
Paul Jagger,49,Prison governor,"Swansea, Wales",2,6,"Chocolate, Hazelnut and Fig Biscotti",Memory Box,IN,Paul,6,6,2,10
Paul Jagger,49,Prison governor,"Swansea, Wales",2,6,"Chocolate, Hazelnut and Fig Biscotti",Memory Box,IN,Paul,6,6,3,10
Paul Jagger,49,Prison governor,"Swansea, Wales",2,6,"Chocolate, Hazelnut and Fig Biscotti",Memory Box,IN,Paul,6,6,4,1
Paul Jagger,49,Prison governor,"Swansea, Wales",2,6,"Chocolate, Hazelnut and Fig Biscotti",Memory Box,IN,Paul,6,6,5,2
Paul Jagger,49,Prison governor,"Swansea, Wales",2,6,"Chocolate, Hazelnut and Fig Biscotti",Memory Box,IN,Paul,6,6,6,5
Paul Jagger,49,Prison governor,"Swansea, Wales",2,6,"Chocolate, Hazelnut and Fig Biscotti",Memory Box,IN,Paul,6,6,7,2
Paul Jagger,49,Prison governor,"Swansea, Wales",2,6,"Chocolate, Hazelnut and Fig Biscotti",Memory Box,OUT,Paul,6,6,8,5
Paul Jagger,49,Prison governor,"Swansea, Wales",2,6,"Chocolate, Hazelnut and Fig Biscotti",Memory Box,NA,Paul,6,6,9,NA
Paul Jagger,49,Prison governor,"Swansea, Wales",2,6,"Chocolate, Hazelnut and Fig Biscotti",Memory Box,NA,Paul,6,6,10,NA
Sandy Docherty,49,Child welfare officer,"Yeadon, West Yorkshire",2,6,Chocolate Chunk and Hazelnut Biscotti,Sundried Tomato Cheese Biscuit Box,IN,Sandy,6,6,1,9
Sandy Docherty,49,Child welfare officer,"Yeadon, West Yorkshire",2,6,Chocolate Chunk and Hazelnut Biscotti,Sundried Tomato Cheese Biscuit Box,IN,Sandy,6,6,2,4
Sandy Docherty,49,Child welfare officer,"Yeadon, West Yorkshire",2,6,Chocolate Chunk and Hazelnut Biscotti,Sundried Tomato Cheese Biscuit Box,IN,Sandy,6,6,3,7
Sandy Docherty,49,Child welfare officer,"Yeadon, West Yorkshire",2,6,Chocolate Chunk and Hazelnut Biscotti,Sundried Tomato Cheese Biscuit Box,OUT,Sandy,6,6,4,6
Sandy Docherty,49,Child welfare officer,"Yeadon, West Yorkshire",2,6,Chocolate Chunk and Hazelnut Biscotti,Sundried Tomato Cheese Biscuit Box,NA,Sandy,6,6,5,NA
Sandy Docherty,49,Child welfare officer,"Yeadon, West Yorkshire",2,6,Chocolate Chunk and Hazelnut Biscotti,Sundried Tomato Cheese Biscuit Box,NA,Sandy,6,6,6,NA
Sandy Docherty,49,Child welfare officer,"Yeadon, West Yorkshire",2,6,Chocolate Chunk and Hazelnut Biscotti,Sundried Tomato Cheese Biscuit Box,NA,Sandy,6,6,7,NA
Sandy Docherty,49,Child welfare officer,"Yeadon, West Yorkshire",2,6,Chocolate Chunk and Hazelnut Biscotti,Sundried Tomato Cheese Biscuit Box,NA,Sandy,6,6,8,NA
Sandy Docherty,49,Child welfare officer,"Yeadon, West Yorkshire",2,6,Chocolate Chunk and Hazelnut Biscotti,Sundried Tomato Cheese Biscuit Box,NA,Sandy,6,6,9,NA
Sandy Docherty,49,Child welfare officer,"Yeadon, West Yorkshire",2,6,Chocolate Chunk and Hazelnut Biscotti,Sundried Tomato Cheese Biscuit Box,NA,Sandy,6,6,10,NA
Tamal Ray,29,Trainee anaesthetist,Manchester,2,6,"Cinnamon, Maple and Cranberry Biscotti",Chessboard Box,IN,Tamal,6,6,1,4
Tamal Ray,29,Trainee anaesthetist,Manchester,2,6,"Cinnamon, Maple and Cranberry Biscotti",Chessboard Box,IN,Tamal,6,6,2,8
Tamal Ray,29,Trainee anaesthetist,Manchester,2,6,"Cinnamon, Maple and Cranberry Biscotti",Chessboard Box,IN,Tamal,6,6,3,3
Tamal Ray,29,Trainee anaesthetist,Manchester,2,6,"Cinnamon, Maple and Cranberry Biscotti",Chessboard Box,IN,Tamal,6,6,4,5
Tamal Ray,29,Trainee anaesthetist,Manchester,2,6,"Cinnamon, Maple and Cranberry Biscotti",Chessboard Box,IN,Tamal,6,6,5,7
Tamal Ray,29,Trainee anaesthetist,Manchester,2,6,"Cinnamon, Maple and Cranberry Biscotti",Chessboard Box,IN,Tamal,6,6,6,7
Tamal Ray,29,Trainee anaesthetist,Manchester,2,6,"Cinnamon, Maple and Cranberry Biscotti",Chessboard Box,STAR BAKER,Tamal,6,6,7,3
